symbol,entry_date,direction,entry_price,overlay_score,belief_mean,price_score,belief_score,exit_date_1d,exit_price_1d,ret_1d_realized,hit_1d_realized,exit_date_5d,exit_price_5d,ret_5d_realized,hit_5d_realized
SPY,2024-06-14,-1,529.88427734375,-0.8411196782005036,,-1.0513995977506294,0.0,2024-06-17,534.1015014648438,-0.007958764397075938,0,2024-06-27,535.1097412109375,-0.009861518996906569,0
SPY,2024-06-17,-1,534.1015014648438,-0.5511461359371469,,-0.6889326699214336,0.0,2024-06-18,535.45849609375,-0.00254070551231276,0,2024-06-28,533.0039672851562,0.0020549168588318285,1
SPY,2024-06-18,-1,535.45849609375,-0.4144610139003342,,-0.5180762673754178,0.0,2024-06-20,534.00390625,0.0027165314480234247,1,2024-07-01,534.1010131835938,0.002535178580710347,1
SPY,2024-06-20,-1,534.00390625,-0.5166559206508333,,-0.6458199008135417,0.0,2024-06-21,533.2880249023438,0.0013405919681065068,1,2024-07-02,537.6953125,-0.006912695219633517,0
SPY,2024-06-21,-1,533.2880249023438,-0.3143463747107931,,-0.3929329683884913,0.0,2024-06-27,535.1097412109375,-0.0034160082798171676,0,2024-07-03,540.0948486328125,-0.012763878828359632,0
SPY,2024-06-27,1,535.1097412109375,0.7496075249759128,,0.9370094062198908,0.0,2024-06-28,533.0039672851562,-0.0039352188226212175,0,2024-07-05,543.209228515625,0.015136123828279785,1
SPY,2024-06-28,1,533.0039672851562,1.34199961527482,,1.677499519093525,0.0,2024-07-01,534.1010131835938,0.0020582321441719818,1,2024-07-08,543.8361206054688,0.020322838074706705,1
SPY,2024-07-01,1,534.1010131835938,0.9517963271062796,,1.1897454088828496,0.0,2024-07-02,537.6953125,0.006729624598504053,1,2024-07-09,544.3648681640625,0.0192170670474662,1
SPY,2024-07-02,1,537.6953125,1.222426897733934,,1.5280336221674171,0.0,2024-07-03,540.0948486328125,0.004462631674536869,1,2024-07-10,549.7515869140625,0.022422130403196513,1
SPY,2024-07-03,1,540.0948486328125,1.3325591454426142,,1.6656989318032678,0.0,2024-07-05,543.209228515625,0.005766357317971448,1,2024-07-11,545.0113525390625,0.009103037954713991,1
SPY,2024-07-05,1,543.209228515625,0.8535073139022183,,1.0668841423777728,0.0,2024-07-08,543.8361206054688,0.001154052723950948,1,2024-07-12,548.448974609375,0.00964590772522062,1
SPY,2024-07-08,1,543.8361206054688,0.8558527779468573,,1.0698159724335716,0.0,2024-07-09,544.3648681640625,0.0009722553147170139,1,2024-07-15,549.957275390625,0.011255513477739192,1
SPY,2024-07-09,1,544.3648681640625,0.91856557620754,,1.148206970259425,0.0,2024-07-10,549.7515869140625,0.009895419533900805,1,2024-07-16,553.2185668945312,0.01626427282188312,1
SPY,2024-07-10,1,549.7515869140625,1.174921478349036,,1.468651847936295,0.0,2024-07-11,545.0113525390625,-0.008622502395324593,0,2024-07-18,541.2699584960938,-0.015428110841078124,0
SPY,2024-07-11,1,545.0113525390625,0.9997251489462476,,1.2496564361828093,0.0,2024-07-12,548.448974609375,0.006307432045768471,1,2024-07-24,530.0756225585938,-0.027404438294518395,0
SPY,2024-07-12,1,548.448974609375,0.4873123687552527,,0.6091404609440658,0.0,2024-07-15,549.957275390625,0.002750120523653574,1,2024-07-25,527.313720703125,-0.03853640882691646,0
SPY,2024-07-15,1,549.957275390625,0.3410765634438348,,0.4263457043047935,0.0,2024-07-16,553.2185668945312,0.005930081571499917,1,2024-08-01,531.8189697265625,-0.03298129959491704,0
SPY,2024-07-16,1,553.2185668945312,0.6530673116547729,,0.8163341395684661,0.0,2024-07-18,541.2699584960938,-0.021598350296719977,0,2024-08-02,521.9173583984375,-0.05658018434160976,0
SPY,2024-07-18,-1,541.2699584960938,-0.2531626726010624,,-0.316453340751328,0.0,2024-07-24,530.0756225585938,0.020681613235294282,1,2024-08-05,506.7171630859375,0.06383652901439497,1
SPY,2024-07-24,-1,530.0756225585938,-0.306867984464436,,-0.383584980580545,0.0,2024-07-25,527.313720703125,0.005210392136385132,1,2024-08-06,511.3889465332031,0.035252849273077126,1
SPY,2024-07-25,-1,527.313720703125,-0.3192158959100208,,-0.3990198698875261,0.0,2024-08-01,531.8189697265625,-0.008543773557475726,0,2024-08-07,507.970703125,0.03668218143903565,1
SPY,2024-08-01,-1,531.8189697265625,-0.4733402491486882,,-0.5916753114358603,0.0,2024-08-02,521.9173583984375,0.018618386879309636,1,2024-08-08,519.7136840820312,0.022762041848103397,1
SPY,2024-08-02,-1,521.9173583984375,-0.7382216097521295,,-0.9227770121901616,0.0,2024-08-05,506.7171630859375,0.029123758901492606,1,2024-08-09,522.00537109375,-0.00016863339357513788,0
SPY,2024-08-05,-1,506.7171630859375,-0.9822081682572852,,-1.2277602103216063,0.0,2024-08-06,511.3889465332031,-0.009219706352187062,0,2024-08-12,522.27978515625,-0.030712640510408628,0
SPY,2024-08-06,-1,511.3889465332031,-0.9839472837892392,,-1.229934104736549,0.0,2024-08-07,507.970703125,0.006684234048029404,1,2024-08-13,530.8689575195312,-0.03809235830845894,0
SPY,2024-08-07,-1,507.970703125,-1.1115634837854138,,-1.3894543547317673,0.0,2024-08-08,519.7136840820312,-0.02311743745217836,0,2024-08-14,532.5436401367188,-0.04837471307015891,0
SPY,2024-08-08,-1,519.7136840820312,-0.8729122741585169,,-1.091140342698146,0.0,2024-08-09,522.00537109375,-0.0044095183211628345,0,2024-08-15,541.671630859375,-0.04225008394021413,0
SPY,2024-08-09,-1,522.00537109375,-0.848971072960096,,-1.06121384120012,0.0,2024-08-12,522.27978515625,-0.0005256920286567633,0,2024-09-09,535.1488037109375,-0.025178730612767954,0
SPY,2024-08-12,-1,522.27978515625,-0.8034684174004894,,-1.0043355217506116,0.0,2024-08-13,530.8689575195312,-0.016445538593287953,0,2024-09-10,537.4798583984375,-0.029103315261646796,0
SPY,2024-08-13,-1,530.8689575195312,-0.7459523616880084,,-0.9324404521100104,0.0,2024-08-14,532.5436401367188,-0.003154606411745005,0,2024-09-11,542.9937744140625,-0.02283956656871421,0
SPY,2024-08-14,-1,532.5436401367188,-0.5134157862406319,,-0.6417697328007899,0.0,2024-08-15,541.671630859375,-0.01714036190595167,0,2024-09-12,547.567626953125,-0.028211747703059932,0
SPY,2024-08-15,-1,541.671630859375,-0.2738340116021753,,-0.3422925145027191,0.0,2024-09-09,535.1488037109375,0.01204203206671333,1,2024-09-13,550.4273681640625,-0.016164289960683954,0
SPY,2024-09-09,-1,535.1488037109375,-0.2762424626646329,,-0.3453030783307911,0.0,2024-09-10,537.4798583984375,-0.00435590002506878,0,2024-09-16,551.2402954101562,-0.030069191199968794,0
SPY,2024-09-10,-1,537.4798583984375,-0.2685399070399342,,-0.3356748837999178,0.0,2024-09-11,542.9937744140625,-0.010258832827810817,0,2024-09-17,551.4655151367188,-0.026020801560741626,0
SPY,2024-09-11,-1,542.9937744140625,-0.5200177357306858,,-0.6500221696633571,0.0,2024-09-12,547.567626953125,-0.0084233977525766,0,2024-09-18,549.8300170898438,-0.012589909862517578,0
SPY,2024-09-12,-1,547.567626953125,-0.563182247986187,,-0.7039778099827337,0.0,2024-09-13,550.4273681640625,-0.005222626521677679,0,2024-09-19,559.2124633789062,-0.02126648080087853,0
SPY,2024-09-13,-1,550.4273681640625,-0.9104965169323423,,-1.138120646165428,0.0,2024-09-16,551.2402954101562,-0.0014769019367718754,0,2024-09-20,558.245849609375,-0.014204383534544913,0
SPY,2024-09-16,-1,551.2402954101562,-0.9405743079812277,,-1.1757178849765344,0.0,2024-09-17,551.4655151367188,-0.00040856905497977584,0,2024-09-23,559.6408081054688,-0.015239293580782241,0
