Date,symbol,price,return_1d,return_3d,return_5d,volatility_20d,momentum_20d,momentum_60d,ma_50,ma_200,trend_50_200,drawdown
2023-05-23,QQQ,327.5498962402344,-0.012676433360071182,-0.011593100498248243,0.01895080626296819,0.010318445925110234,0.07538949618233715,0.13586449066690154,312.3012426757812,289.5855465698242,22.715696105957022,-0.16641063139230639
2023-05-24,QQQ,325.8696594238281,-0.005129712558888833,-0.014442649676124852,0.0016003135154969428,0.010485176175529833,0.06342371522890988,0.13150062556220865,312.98392578125,289.6483009338379,23.335624847412078,-0.1706867052454094
2023-05-25,QQQ,333.7990417480469,0.02433298742275891,0.006160173526533086,0.0072641747041291005,0.010154271024556086,0.0604649381560991,0.16842677836693265,313.7945867919922,289.76843368530274,24.026153106689435,-0.15050703527461917
2023-05-26,QQQ,342.3277893066406,0.025550545363851818,0.045116463891558434,0.035333174520795874,0.011321718813337243,0.08010926463502521,0.1884452292027856,314.62120849609374,289.8879800415039,24.733228454589835,-0.12880202674313035
2023-05-30,QQQ,343.8802490234375,0.004535009325247197,0.055269305008186276,0.036547646206038786,0.011258971141714182,0.08625349399374338,0.16965379050470908,315.5073303222656,290.02432571411134,25.48300460815426,-0.12485113581027396
2023-05-31,QQQ,341.9249267578125,-0.00568605574521297,0.024343643909856105,0.04388653662413344,0.011094809181862128,0.0895798062888582,0.16168497363340584,316.33308349609376,290.1200717163086,26.213011779785177,-0.1298272810374166
2023-06-01,QQQ,345.8748779296875,0.011552100659431463,0.010361673033414176,0.06139024584624031,0.010895124720793696,0.10942691432347118,0.18969747374659618,317.1519586181641,290.22252517700196,26.929433441162132,-0.11977495819686967
2023-06-02,QQQ,348.4688720703125,0.0074998050050698595,0.013343665592618237,0.04394808998085287,0.010704190175096572,0.12170651904728369,0.19266371459115295,318.1056414794922,290.34175888061526,27.763882598876933,-0.11317344202276669
2023-06-05,QQQ,348.7144470214844,0.0007047256465488871,0.019856757236306866,0.018656556418570114,0.010114009359232514,0.09913589320870142,0.21454706745556895,318.99290344238284,290.48073379516603,28.51216964721681,-0.11254847260331957
2023-06-06,QQQ,348.65557861328125,-0.00016881551282410534,0.0080396144994348,0.01388660617585602,0.010162989749223219,0.09623402377302304,0.23163858252657854,319.8565832519531,290.6155551147461,29.241028137207024,-0.11269828818802363
2023-06-07,QQQ,342.7404479980469,-0.016965541290808517,-0.016438840112840136,0.0023850885864544757,0.011010659253887228,0.08450426229375219,0.2018301637255271,320.64381896972657,290.75216079711913,29.891658172607436,-0.12775184201717482
2023-06-08,QQQ,346.9950256347656,0.012413409801993902,-0.004930743195198928,0.0032385922671893663,0.011065341539251924,0.08614740279384847,0.18941651152575711,321.5483734130859,290.95156036376954,30.59681304931638,-0.11692426818309964
2023-06-09,QQQ,348.321533203125,0.003822843183220792,-0.0009580956985827394,-0.00042281787269016213,0.011063544790332338,0.08675688220801936,0.18773244645536713,322.3694116210938,291.15886260986326,31.210549011230512,-0.11354840814145573
2023-06-12,QQQ,354.20709228515625,0.01689691426168327,0.03345576617550172,0.015751126202504295,0.011248756032599484,0.10909785174402109,0.1767806340020237,323.24999267578124,291.3911473083496,31.858845367431627,-0.09857011159668927
2023-06-13,QQQ,356.9288330078125,0.007684037903072483,0.02862809734772065,0.023729017695448107,0.011261936511895554,0.11160095958598015,0.19145401502743464,324.08183837890624,291.60983261108396,32.47200576782228,-0.09164349016723583
2023-06-14,QQQ,359.52276611328125,0.007267367793209356,0.032157738877499176,0.04896509359563539,0.011224099002278894,0.11841284825912202,0.19586892345585083,324.9808917236328,291.90567337036134,33.07521835327145,-0.08504212932292521
2023-06-15,QQQ,363.80682373046875,0.01191595643163712,0.02710203057589866,0.04844968040953601,0.011218497791661989,0.1182048348772109,0.19307869118672438,325.9868481445312,292.23773544311524,33.74911270141598,-0.07413953119915373
2023-06-16,QQQ,361.5174255371094,-0.00629289514111897,0.012855763124063557,0.03788422786451484,0.01108938054091907,0.09090652078520711,0.20191416211297875,327.00891845703126,292.57490951538085,34.434008941650404,-0.07996587404462474
2023-06-20,QQQ,360.9998474121094,-0.0014316823711361115,0.004108449973270201,0.01917735492852457,0.011064862363957446,0.09180478388773272,0.18612862648444772,327.978779296875,292.9180445861816,35.060734710693396,-0.08128307068359863
2023-06-21,QQQ,356.08026123046875,-0.01362766831317952,-0.021238091195684428,-0.0023774256906983204,0.011782428009982018,0.07332176735081353,0.16567391227683004,328.8537872314453,293.2359465026855,35.6178407287598,-0.09380304027002528
2023-06-22,QQQ,360.2815856933594,0.011798813133793384,-0.003418479322024104,0.0021106301230422453,0.011261370959322257,0.0999288652777306,0.18756402704244746,329.85291076660155,293.5955172729492,36.25739349365233,-0.08311099167975966
2023-06-23,QQQ,356.7100524902344,-0.009913171655030917,-0.011883093449005955,-0.019506976717655333,0.01153166513333138,0.09464027157648025,0.18206992073772765,330.8354296875,293.9475859069824,36.887843780517585,-0.09220026980784923
2023-06-26,QQQ,351.9281005859375,-0.013405711083591565,-0.011660743648589378,-0.0265252081194286,0.011215100253047606,0.05431129682982894,0.14533970971765608,331.601845703125,294.246827545166,37.355018157958966,-0.1043699707125677
2023-06-27,QQQ,357.9792175292969,0.017194185213640578,-0.006390468609800304,-0.008367399334006431,0.010448769453450647,0.045720589188382954,0.1541088403542179,332.5010760498047,294.5687533569336,37.93232269287108,-0.08897034210610111
2023-06-28,QQQ,358.6778259277344,0.0019515333969919446,0.005516450752544699,0.0072948853954708515,0.010435511254536163,0.04303119166139813,0.1374445124469803,333.4089733886719,294.86207885742186,38.54689453125002,-0.08719243730307091
2023-06-29,QQQ,357.95953369140625,-0.00200261121375489,0.01713825379509859,-0.006445103203052582,0.010321624264582347,0.04689510965356192,0.13793248299618366,334.3021112060547,295.13398345947263,39.16812774658206,-0.08902043596412812
2023-06-30,QQQ,363.4793395996094,0.01542019526978633,0.01536436139581876,0.018977001242655778,0.010537219796875786,0.05089835311340729,0.15939043691253518,335.3085925292969,295.5167236328125,39.7918688964844,-0.07497295319991026
2023-07-03,QQQ,364.3353576660156,0.0023550666383107544,0.015773296616951038,0.035255090626241214,0.010472315454684729,0.045532002618878575,0.1737082199994633,336.3799475097656,295.8923626708984,40.48758483886718,-0.07279445286245623
2023-07-05,QQQ,364.32550048828125,-2.7055232293515807e-05,0.017784040366872977,0.017728076514567537,0.010479388061135044,0.044767441097257166,0.16581621318207618,337.44462036132813,296.2920344543457,41.15258590698244,-0.07281953862391788
2023-07-06,QQQ,361.5508728027344,-0.007615793244854507,-0.005305574723997508,0.008010104520871142,0.01069962795673381,0.03698576756104677,0.15759302549972265,338.46677062988283,296.68652770996096,41.780242919921875,-0.07988075331842681
2023-07-07,QQQ,360.3504638671875,-0.0033201660564150526,-0.010937433644529926,0.006679330904041381,0.00983537388075405,0.051380033993656316,0.1612019302680774,339.58203552246096,297.06401351928713,42.518022003173826,-0.08293570200911315
2023-07-10,QQQ,360.468505859375,0.00032757552445117355,-0.010586672148221732,-0.008283369678042662,0.009565307258370279,0.03882902989736525,0.17193475965074012,340.6627166748047,297.4534426879883,43.20927398681641,-0.08263529419074345
2023-07-11,QQQ,362.24945068359375,0.004940639182812623,0.0019321703622066089,-0.005725238955078371,0.009580081081337906,0.03998580665510176,0.15510528903249465,341.61237182617185,297.87707595825196,43.73529586791989,-0.0781029261802928
2023-07-12,QQQ,366.8246765136719,0.01263004214759822,0.017966433501999113,0.006859734007202745,0.009273618052795236,0.03562205416925357,0.17189755175118093,342.61010314941404,298.3406637573242,44.26943939208985,-0.06645932728220239
2023-07-13,QQQ,373.0528259277344,0.016978545372833942,0.03491101126395968,0.031812820795693586,0.009802221694360524,0.045174251640155205,0.19078556694282378,343.73966796875,298.8577069091797,44.8819610595703,-0.050609164613077406
2023-07-14,QQQ,372.9742126464844,-0.0002107296226867561,0.029606013046126423,0.035031864934547574,0.009743498850632299,0.037414728081405446,0.19045983553375256,344.922880859375,299.37993560791017,45.54294525146486,-0.05080922938560073
2023-07-17,QQQ,376.4571838378906,0.00933836998191473,0.026259158505274938,0.04435527020702623,0.00962007512506008,0.03477219030062528,0.20214224625862642,346.2168255615234,299.9190409851074,46.29778457641601,-0.041945334786184674
2023-07-18,QQQ,379.5368957519531,0.008180776051782468,0.017381103622774452,0.04772248801409251,0.009526795465105401,0.049843987985010996,0.22128846506801914,347.5943719482422,300.4468263244629,47.14754562377931,-0.034107704124704985
2023-07-19,QQQ,379.4483642578125,-0.00023326189135108866,0.01735817488664959,0.03441340932708514,0.009504653101094407,0.05110394638101523,0.21973093994442539,348.8380920410156,301.01365966796874,47.824432373046875,-0.03433300998848232
2023-07-20,QQQ,370.7012939453125,-0.023052070153494975,-0.01528962692091096,-0.006303482560610307,0.01052693705130749,0.04106105928006065,0.19410282987410898,349.8911480712891,301.5593168640137,48.3318312072754,-0.056593633187142056
2023-07-21,QQQ,369.5894775390625,-0.002999224508814402,-0.02620935757295062,-0.009074984255359242,0.0103250178363898,0.025835047405462497,0.2134109844245613,350.9622534179687,302.06873245239257,48.89352096557616,-0.05942312068425881
2023-07-24,QQQ,370.17987060546875,0.0015974293162712705,-0.024426231670474086,-0.01667470698374296,0.009980570989785201,0.03776125180997836,0.20802302981582765,351.97638610839846,302.5390153503418,49.43737075805666,-0.057920615603032966
2023-07-25,QQQ,372.6888122558594,0.006777628524984314,0.005361508964250028,-0.01804326159786407,0.009351852930315537,0.05899134407100948,0.1840160360277383,353.0198687744141,303.0225772094727,49.997291564941406,-0.051535551494544474
2023-07-26,QQQ,371.4490661621094,-0.003326491305832069,0.005031497745631386,-0.021081387743888347,0.008812522928991552,0.03762745984467708,0.17199243016272425,354.0615490722656,303.5108041381836,50.55074493408205,-0.05469061023638866
2023-07-27,QQQ,370.5635681152344,-0.0023839016638920185,0.0010365164079235711,-0.0003715277834946962,0.00886398523308133,0.03313765537849189,0.1705411164353532,355.0509326171875,304.04676849365234,51.00416412353519,-0.05694413486353889
