Date,symbol,price,return_1d,return_3d,return_5d,volatility_20d,momentum_20d,momentum_60d,ma_50,ma_200,trend_50_200,drawdown,belief_crypto,belief_elections,belief_geopolitics,belief_master_col,belief_mean,b_change,b_momentum_3,b_volatility_3,b_zscore_3
2021-09-01,GLD,169.6999969482422,5.88986192004981e-05,-0.0028791673196711,0.0132553216941484,0.0098375833139756,0.0010027615771213,,,,,-0.0028791673196711,,,,belief_geopolitics,,,,,
2021-09-02,GLD,169.25,-0.0026517204262498,-0.0005905290812596,0.0094232829266369,0.0098136867788565,0.0023096019675397,,,,,-0.0055232529991289,,,,belief_geopolitics,,,,,
2021-09-03,GLD,171.05999755859375,0.0106942248661374,0.0080735169867214,0.0051119049574432,0.0080931640167597,0.0389941581192021,,,,,0.0,,,,belief_geopolitics,,,,,
2021-09-07,GLD,167.7100067138672,-0.0195837185346566,-0.0117265189756128,-0.0096840822588809,0.0083365890949374,0.0370393609197996,,,,,-0.0195837185346566,,,,belief_geopolitics,,,,,
2021-09-08,GLD,167.2899932861328,-0.0025044029033459,-0.0115805418840011,-0.0141434917835077,0.0083875984284781,0.0341224508121718,,,,,-0.0220390759164461,,,,belief_geopolitics,,,,,
2021-09-09,GLD,168.02999877929688,0.0044234892872423,-0.0177130762454208,-0.0098408850853112,0.0079269920074883,0.0245731632883956,,,,,-0.0177130762454208,,,,belief_geopolitics,,,,,
2021-09-10,GLD,167.17999267578125,-0.0050586568451511,-0.0031603006193315,-0.0122304716349704,0.0080499379020527,0.0191416698254272,,,,,-0.0226821287161743,,,,belief_geopolitics,,,,,
2021-09-13,GLD,167.74000549316406,0.0033497597913456,0.0026900127030404,-0.0194083486075842,0.0074434501231574,0.0081135050692211,,,,,-0.0194083486075842,,,,belief_geopolitics,,,,,
2021-09-14,GLD,168.82000732421875,0.0064385465344383,0.0047015922791235,0.0066185711401547,0.0074970594653493,0.0095682698949624,,,,,-0.0130947636288123,,,,belief_geopolitics,,,,,
2021-09-15,GLD,167.8300018310547,-0.0058642663796522,0.0038880798166682,0.0032279787590059,0.0076209801696165,0.0051506294787337,,,,,-0.0188822388263666,,,,belief_geopolitics,,,,,
2021-09-16,GLD,164.02999877929688,-0.0226419770619026,-0.0221176021960866,-0.0238052730408806,0.0091808201512917,-0.0183722753565725,,,,,-0.0410966846698852,,,,belief_geopolitics,,,,,
2021-09-17,GLD,163.77000427246094,-0.0015850424237688,-0.0299135341349635,-0.0203971082229524,0.0091699542850389,-0.0170457735279198,,,,,-0.042616587104976,,,,belief_geopolitics,,,,,
2021-09-20,GLD,164.94000244140625,0.007144154231069,-0.0172198019312282,-0.0166925179448138,0.0093388233459916,-0.0105578556632031,,,,,-0.0357768923449867,,,,belief_geopolitics,,,,,
2021-09-21,GLD,166.0399932861328,0.0066690361855508,0.0122538226043664,-0.0164673256573607,0.0090214310558685,-0.0159426451106535,,,,,-0.0293464535490912,,,,belief_geopolitics,,,,,
2021-09-22,GLD,165.4199981689453,-0.0037340107339023,0.0100750677989804,-0.0143597904773629,0.0090453285593199,-0.019152065487305,,,,,-0.0329708843104393,,,,belief_geopolitics,,,,,
2021-09-23,GLD,163.50999450683594,-0.0115463890899011,-0.0086698673057089,-0.0031701778719184,0.0092626077124059,-0.0237043307975814,,,,,-0.044136578741454,,,,belief_geopolitics,,,,,
2021-09-24,GLD,163.3000030517578,-0.0012842729015525,-0.0165019895517174,-0.0028698858670186,0.0092468801576267,-0.0260630713002349,,,,,-0.0453641682309616,,,,belief_geopolitics,,,,,
2021-09-27,GLD,163.63999938964844,0.0020820350982042,-0.0107604811933255,-0.0078816723203313,0.0084652345736596,-0.038486414935054,,,,,-0.0433765829232151,,,,belief_geopolitics,,,,,
2021-09-28,GLD,162.0500030517578,-0.0097164284027198,-0.0089290655258207,-0.0240302962883113,0.0086207603960447,-0.0431060099714177,,,,,-0.0526715458636067,,,,belief_geopolitics,,,,,
2021-09-29,GLD,161.32000732421875,-0.0045047560246321,-0.0121248970639119,-0.0247853396814766,0.0085777359071384,-0.0493252106592293,,,,,-0.0569390294246832,,,,belief_geopolitics,,,,,
2021-09-30,GLD,164.22000122070312,0.0179766536376111,0.0035443768835126,0.0043422832714823,0.0097179595259587,-0.0322922558991585,,,,,-0.0399859489975013,,,,belief_geopolitics,,,,,
2021-10-01,GLD,164.58999633789062,0.0022530453929923,0.0156741329114418,0.0078995300797632,0.0097517147238895,-0.0275332564969534,,,,,-0.0378229937626821,,,,belief_geopolitics,,,,,
